84.8661,234.871,0
85.1788,234.42,0
85.4807,233.973,0
85.7717,233.532,0
86.0515,233.098,0
86.5772,232.249,0
87.0562,231.431,0
87.4872,230.65,0
87.8686,229.909,0
88.2174,229.17,0
88.5933,228.307,0
88.7897,227.834,0
88.9909,227.336,0
89.1961,226.814,0
89.4046,226.272,0
89.6158,225.71,0
89.8291,225.131,0
90.0436,224.537,0
90.2588,223.929,0
90.474,223.31,0
90.6884,222.681,0
90.9014,222.045,0
91.1122,221.403,0
91.3204,220.757,0
91.525,220.109,0
91.7255,219.462,0
91.9212,218.817,0
92.1114,218.175,0
92.2953,217.54,0
92.4724,216.913,0
92.642,216.295,0
92.8033,215.689,0
92.9557,215.097,0
93.0984,214.521,0
93.2309,213.962,0
93.3524,213.422,0
93.4623,212.904,0
93.6443,211.941,0
93.7334,211.397,0
93.823,210.808,0
93.9129,210.178,0
94.0029,209.51,0
94.0926,208.809,0
94.182,208.076,0
94.2707,207.316,0
94.3586,206.533,0
94.4455,205.729,0
94.531,204.909,0
94.6151,204.075,0
94.6975,203.231,0
94.7779,202.382,0
94.8562,201.529,0
94.9321,200.677,0
95.0054,199.829,0
95.0759,198.989,0
95.1433,198.161,0
95.2075,197.346,0
95.2682,196.55,0
95.3252,195.776,0
95.3783,195.027,0
95.4273,194.306,0
95.4719,193.617,0
95.512,192.964,0
95.5472,192.35,0
95.5774,191.779,0
95.6024,191.253,0
95.6358,190.355,0
95.6457,189.682,0
95.646,189.039,0
95.6522,188.273,0
95.6639,187.394,0
95.6806,186.411,0
95.6908,185.884,0
95.7021,185.333,0
95.7144,184.762,0
95.7278,184.17,0
95.7421,183.559,0
95.7574,182.93,0
95.7736,182.285,0
95.7906,181.624,0
95.8084,180.948,0
95.827,180.259,0
95.8462,179.558,0
95.8661,178.847,0
95.8866,178.125,0
95.9076,177.395,0
95.9292,176.657,0
95.9512,175.913,0
95.9736,175.163,0
95.9963,174.41,0
